,Date Created,Number of Likes,Source of Tweet,Tweets
4562,2022-11-05 22:44:49+00:00,6,Twitter for Android,"Bed time

Slept in this morning was cuddling cats.
I was surrounded &amp; trapped lol

Got to be up tomorrow though, got my COVID jab in the morning.

Cats needing treats now.

Good night all xx"
4563,2022-11-05 22:44:48+00:00,9,Twitter for iPhone,"Pro tip: influenza like illness is a symptomatic description that includes COVID. The politicians may want the pandemic to be over, but there’s still a lot of SARS-CoV-2 out there https://t.co/YLi9SSV9Xg"
4564,2022-11-05 22:44:47+00:00,1,Twitter for iPhone,@ModBotArmy Congrats dude!!
4565,2022-11-05 22:44:46+00:00,1,Twitter for Android,@canadianbaykin I'm dead fucking serious although I do satire quite a bit. The Priest was scared that the smoke from the candles that we were supposed to light for our loved ones would spread covid. I am not religious in any kind of way and only was there because my mother couldn't be. I left.
4566,2022-11-05 22:44:45+00:00,1,Twitter Web App,"@maryloupatey @Aw_what @BreezerGalway @_InThisTogether @ParkinJim If you think I'm a troll why did you keep asking me personally to debate Yeadon?

I think it was you quoted Clare Craig earlier on. She was raising funds to do an audit on all COVID deaths as part of C19 assembly. To my knowledge none have been completed. What's that about?"
4567,2022-11-05 22:44:45+00:00,1,Tweetbot for Mac,"@tef so was this one of those maskless indoor weddings I keep hearing about, somehow?

(feel better soon / good luck on your savings throw vs long covid!)"
4568,2022-11-05 22:44:44+00:00,1,Twitter for Android,@WHCOS Biden said if you get the shot you can't catch or transmit COVID. He has caused the deaths of tens of thousands of people!
4569,2022-11-05 22:44:43+00:00,1,Twitter for Android,@StephenWall1985 You're as positive as a negative covid test honest to god
4570,2022-11-05 22:44:42+00:00,4,Twitter for Android,"@abcnews How has it taken you this long to realise that?
It's been happening for decades before covid was even a thing 🙄"
4571,2022-11-05 22:44:42+00:00,0,Twitter Web App,They Want Us To Forget Everything That Happened During COVID. BUT WE'RE STILL TALKING ABOUT IT! - https://t.co/cenm2sVmdE https://t.co/duaRo2b8pP
4572,2022-11-05 22:44:41+00:00,0,Twitter for Android,@FirstGentleman So much for the efficacy of all the covid vaccine boosters.  How many people are sick and disabled from cardio-vascular disease from vaccines?
4573,2022-11-05 22:44:38+00:00,0,Twitter for Android,"@kylegriffin1 Amazing how this tweet is the first time I saw this context card. Never on the COVID or much other misinformation, but this. https://t.co/d2l04zpW0P"
4574,2022-11-05 22:44:38+00:00,14,Twitter for Android,"@BrotherJev @DrEricDing @CDCgov @CDCDirector As my Dr told me, if you get a bad flu your resistance will be low for about 2 weeks after. In that time you are wide open to catch another flu, covid, rsp?, any bug lurking. So mask up! 😷 NO school or employer will give you 2 weeks off to fully recover."
4575,2022-11-05 22:44:38+00:00,0,Twitter for iPhone,@NicholasTyrone Try blaming covid matey.
4576,2022-11-05 22:44:37+00:00,0,Twitter for iPhone,"how do people have “best years” of their lives. I haven’t had that yet  
school was issues so I wouldnt even talk about &lt;16. 17 was ucas bs where I cried sm. 18 was me lonely. 19 was hell. 20 was boring af. 21-23 was shit cos covid/work. 24 will be my first proper heartbreak year"
4577,2022-11-05 22:44:36+00:00,0,Twitter for iPhone,"Fun fact. I’m pretty low maintenance, I do my own hair. Adapted to this since COVID. All things are possible with a Dyson hair dryer. Lol  the only thing high maintenance about my upkeep are gym memberships and gasoline getting to classes."
4578,2022-11-05 22:44:36+00:00,22,Twitter for iPhone,Swag @MakerDeck https://t.co/gKlxKekV4d
4579,2022-11-05 22:44:36+00:00,0,Twitter Web App,"@disclosetv What a bunch of shit, covid shots are killing and maiming millions....."
4580,2022-11-05 22:44:35+00:00,0,Twitter for Android,Only person in danger of contracting COVID is the fat cow in the middle https://t.co/tRBTpMIpPN
4581,2022-11-05 22:44:35+00:00,1,Twitter for iPhone,@LasVegasLocally @SteveSisolak @JoeLombardoNV Sisolak banned the inexpensive drug that treats coronavirus. He also forced the state to mask up when studies prove masks are dangerous and do not stop a virus. Not to mention that you do not quarantine healthy people. #wakeup https://t.co/YJPK7WAmyx
4582,2022-11-05 22:44:34+00:00,11,Twitter for iPhone,"Hey all!

Started feeling sick yestweday and have been offline since. Sorry to those I normally talk to and to everyone for taking so long to get my surprise out!

I hope you all understand. It's not covid, but I do feel like crap!"
4583,2022-11-05 22:44:34+00:00,0,Twitter Web App,"@RobSchneider @RonDeSantisFL He faked the covid numbers risked people's lives and children so as not to shut down. 
America under Republicans had the WORST COVID RESPONSE IN THE WORLD. Killed the most per capita. 
And FLORIDA under Ron DeSantis lost the most citizens per capita in the USA. https://t.co/WQ6zSJULr0"
4584,2022-11-05 22:44:33+00:00,0,dlvr.it,The rate of alcohol-related deaths in the U.S. rose 30% in the first year of COVID https://t.co/9s8OghSUV5
4585,2022-11-05 22:44:33+00:00,1,Twitter for iPhone,@shoaib100mph How England made mess ? Didn’t you know India paid them too ? #BCCI #INDvPAK
4586,2022-11-05 22:44:32+00:00,0,Twitter Web App,"@KimStrassel @WSJ Your opinion pieces are always so overwrought ... as if you lack words to express yourself and just want to vent.  ""Gas, man.""  And the whole - inflation is caused by Democrat spending - routine.  So many intelligent arguments to be made and you miss all of them."
4587,2022-11-05 22:44:32+00:00,0,Twitter for iPhone,"@monacharen other than murder of jews, crimes against jews in nazi germant were down during ww2"
4588,2022-11-05 22:44:31+00:00,0,Twitter for Android,@JoeBiden Oh and don't forget the billions of tax cuts to corporations during Trump administration. Not to mention misleading and mismanaged covid crisis.
4589,2022-11-05 22:44:30+00:00,0,Twitter for Android,"New York is becoming an ’emerging hotspot’ for the XBB family of COVID variants that hit Singapore, as BQ closes in on U.S. dominance https://t.co/X75J5VLLJD"
4590,2022-11-05 22:44:29+00:00,1,Twitter Web App,"#health LINKS TO CORONAVIRUS AND HEALTH 2022 #battling_coronavirus #Biden_administration #coronavirus #sickness #covid19 #illness #COVID_hospitalizations #vaccine_mandates #anti_vaccine #anti_vaxxers
https://t.co/G7x7o3MIr5
https://t.co/SB8PN5nhjn"
4591,2022-11-05 22:44:28+00:00,0,Twitter Web App,@greg_price11 Saved and posted elsewhere. Please someone IPFS this along with that Atlantic article trying to whitewash Covid bioweapon crimes.
4592,2022-11-05 22:44:27+00:00,0,Twitter Web App,The death toll from Covid will be dwarfed by the death toll from the political response to Covid. https://t.co/svXDQN98Uo
4593,2022-11-05 22:44:26+00:00,1,Twitter for iPhone,"The PHOENIX went behind early on &amp; were chasing the game all night. Penalties cost the team, allowing 5 short handed goals &amp; it wasn’t meant to be. The PHOENIX drop their first points at home since the Covid break.

Congratulations to Peterborough on the win and safe journey home https://t.co/vxvXyIitZt"
4594,2022-11-05 22:44:25+00:00,0,Twitter Web App,@Rebekah81USA @TinaKotek While I'm not always a fan of Kate Brown's Covid Response...People like you are still alive to b**ch about it BECAUSE of the precautions she took. #Vote4Tina #DontBeIgnorant #Thanks4KeepingMeSafe
4595,2022-11-05 22:44:25+00:00,4,Twitter for iPhone,Damn my friend who I saw a few days ago phoned to say she has covid since I did interact with her but I know I’m negative cause they did test me before my colonoscopy so I’m good
4596,2022-11-05 22:44:25+00:00,3,Twitter Web App,"@JocelynBenson @kerrywashington Nasal testing for Covid 19 on little ones who can't keep still. 
Never forget what Democrats did to our Michigan kids. 
#VoteRedToSaveMichigan https://t.co/iH9rPPQu8R"
4597,2022-11-05 22:44:25+00:00,1,Twitter Web App,"@rxgreenthumb @AnneofKingston @GodandtheBear @AnaSofa20568677 @sasswashere @GMA @WHO @mildanalyst @DailyMailUK @euronews @AristeguiOnline How many people died of COVID before vaccines were publicly available, clown?"
4598,2022-11-05 22:44:24+00:00,0,Twitter Web App,@piper4missouri LMAO now that is funny. Teachers had it made over covid now your asked to do your job and you cry. Please sing me a river. Seen to many lazy teachers in my life that should not be teaching
4599,2022-11-05 22:44:24+00:00,0,Twitter Web App,@Melbourne_says This is the same DA that created excessive measures during Covid and the media supported it?
4600,2022-11-05 22:44:23+00:00,3,TweetDeck,It's giving coronavirus pandemic
4601,2022-11-05 22:44:23+00:00,0,IFTTT,Covid cases are again on the rise across the country with some experts predicting a new wave could hit within weeks. #Sunriseon7 https://t.co/J4bvJkgXgC
4602,2022-11-05 22:44:22+00:00,0,Twitter for iPhone,"@zac_333 We just got covid for the 1st time 2months ago and that was a cpl sick sick days, but this rsv is a long drawn out grind."
4603,2022-11-05 22:44:19+00:00,0,Twitter for Android,@StuyvesantAnna @deFerrers1005 @stooge_report You don't know your history very well then...Hitler was just using different bioweapons instead of Covid. And sweetie I have no need to defend myself from you... you're just a meaningless name online that has no affect on my everyday life or my own feelings or mental health.
4604,2022-11-05 22:44:18+00:00,1,Twitter Web App,"@kimrocheleau @Mqadi99 Kim, this came straight from the Pfizer director during the Covid hearing. It's not misinformation  https://t.co/gbLCh953Z6"
4605,2022-11-05 22:44:18+00:00,0,Twitter for iPhone,"@Ewe_Paz_HeT And covid. He’s probable afraid all the time now. Nerve gas, windows, Hell, falling into MY hands!"
4606,2022-11-05 22:44:17+00:00,1,Twitter for Android,"My mum is a nurse, my nan was a nurse, my cousin is a nurse, I have a friend who is a midwife, a volunteer at my work is a nurse who worked on the covid wards. I stand with every nurse who decides to strike. You're compassion &amp; good will has been taken for granted too many times"
4607,2022-11-05 22:44:14+00:00,0,Twitter for Android,@shot_in_action @danicamclellan @hubrod @jengerson No there isn't.  There just isn't any evidence that covid lipped 20 years of life expectancy.  Stop pretending there is.  Or go ahead and post the study.
4608,2022-11-05 22:44:13+00:00,10,Twitter Web App,"@chantz_y Also OK...kids losing a parent to COVID.  Kids don't need their mom and dad, they need to be in school, and everyone needs to be free to be unmasked!"
4609,2022-11-05 22:44:12+00:00,0,Twitter for iPhone,@SendDopaminePls @Mike_Romanko @CPC_HQ I have put a number of points to you that you have ignored. The safety and the pursuit of covid zero are two I can think of but going through the thread would refresh your memory.
4610,2022-11-05 22:44:11+00:00,0,Twitter Web App,Symptoms Of COVID-19 Usually Last Anywhere From 10 To 14 Days https://t.co/YnaMWSTzyN
4611,2022-11-05 22:44:11+00:00,2,Twitter for Android,"@Curarxx1 @CoaWard73 @davematt88 @elonmusk None, not one, of the Covid vaccines prevents the transmission or stops people for contracting virus it was created for."
4612,2022-11-05 22:44:10+00:00,3,Twitter Web App,"@WallStreetSilv 💵💵uber alles. #covid vaccinations, lockdowns, vaccine passports and adherence to restrictions were a test of people's compliance. Most people failed."
4613,2022-11-05 22:44:10+00:00,3,Twitter for iPhone,@ClaudetteGGibs1 Good luck
4614,2022-11-05 22:44:10+00:00,0,Twitter Web App,@ACTBrigitte The deaths from Covid were zero until Donald Trump lied to the American people and said it was not on our shores in January of 2020. He also knew it was AIRBORNE at that exact same time. He decided NOT to tell us cause he was worried it would affect his election. #Manslaughter
4615,2022-11-05 22:44:09+00:00,0,Twitter for Android,@SydneyLWatson Long covid is for wankers
4616,2022-11-05 22:44:09+00:00,0,Twitter for iPhone,"@Logically_JC Inflation, crime, open borders, Covid lies, etc etc. Pretty simple, really, at least for intelligent women."
4617,2022-11-05 22:44:08+00:00,0,Twitter for Android,"@POTUS How can people recover from a pandemic that isn't even over? How can people recover from long COVID? Dead loved ones, colleagues, providers, acquaintances and community members? From medical settings that put them at risk of COVID infections and reinfections? Absolutely vile."
4618,2022-11-05 22:44:08+00:00,1,Twitter for Android,"@AdamKinzinger Where were you when Hunters laptop was suppressed? Where were you when people were being called liars for covid vaccine data? 

Spare us."
4619,2022-11-05 22:44:07+00:00,0,Twitter Web App,@Patrick64646464 Yes. A lot of money was spent to help Americans to get through a tough time.  And  a LOT of money went to thieves in the Government and rich people gaming the system to line their own pockets.  The uncontrollable inflation is world wide.  COVID wreaked havoc everywhere
4620,2022-11-05 22:44:07+00:00,3,Twitter for iPhone,i got robbed of my early 20s because of covid &amp; that makes me sad
